inventory_id,record_type,screen,route,component,user_action,api_endpoint,method,server_action,service,ros_component,agent,llm_provider,db_model,external_provider,auth_required,rbac_required,tenant_check,idempotency,mock_present,error_handling,persistence,test_file,status,severity,evidence,file,line,notes
ACT-01228,user_action,/page,/page,src/app/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/page.tsx:96 — onClick handler,src/app/page.tsx,96,No nearby API call detected; verify whether UI-only is intentional.
ACT-01229,user_action,/page,/page,src/app/page.tsx,undefined handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/page.tsx:96 — undefined handler,src/app/page.tsx,96,No nearby API call detected; verify whether UI-only is intentional.
ACT-01230,user_action,/page,/page,src/app/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/page.tsx:139 — onClick handler,src/app/page.tsx,139,No nearby API call detected; verify whether UI-only is intentional.
ACT-01231,user_action,/page,/page,src/app/page.tsx,undefined handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/page.tsx:139 — undefined handler,src/app/page.tsx,139,No nearby API call detected; verify whether UI-only is intentional.
ACT-01232,user_action,/page,/page,src/app/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/page.tsx:159 — onClick handler,src/app/page.tsx,159,No nearby API call detected; verify whether UI-only is intentional.
ACT-01233,user_action,/page,/page,src/app/page.tsx,undefined handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/page.tsx:159 — undefined handler,src/app/page.tsx,159,No nearby API call detected; verify whether UI-only is intentional.
ACT-01234,user_action,/page,/page,src/app/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/page.tsx:167 — onClick handler,src/app/page.tsx,167,No nearby API call detected; verify whether UI-only is intentional.
ACT-01235,user_action,/page,/page,src/app/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/page.tsx:197 — onClick handler,src/app/page.tsx,197,No nearby API call detected; verify whether UI-only is intentional.
ACT-01236,user_action,/page,/page,src/app/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/page.tsx:225 — onClick handler,src/app/page.tsx,225,No nearby API call detected; verify whether UI-only is intentional.
ACT-01237,user_action,/page,/page,src/app/page.tsx,undefined handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/page.tsx:227 — undefined handler,src/app/page.tsx,227,No nearby API call detected; verify whether UI-only is intentional.
ACT-01238,user_action,/page,/page,src/app/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/page.tsx:257 — onClick handler,src/app/page.tsx,257,No nearby API call detected; verify whether UI-only is intentional.
ACT-01239,user_action,/page,/page,src/app/page.tsx,undefined handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/page.tsx:259 — undefined handler,src/app/page.tsx,259,No nearby API call detected; verify whether UI-only is intentional.
SCR-01240,screen,/payment/status,/payment/status,src/app/payment/status/page.tsx,Screen render,,,,,,,Razorpay,,Razorpay,unknown,yes,unknown,yes,false,true,none/unknown,,GREEN,LOW,src/app/payment/status/page.tsx:1 — screen route /payment/status,src/app/payment/status/page.tsx,1,Interactive handlers detected; action-level rows follow.
CALL-01241,frontend_api_call,/payment/status,/payment/status,src/app/payment/status/page.tsx,fetch GET /api/payments/status?${queryParams.toString()},/api/payments/status?${queryParams.toString()},GET,,,,,Razorpay,,Razorpay,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/payment/status/page.tsx:38 — frontend call GET /api/payments/status?${queryParams.toString()},src/app/payment/status/page.tsx,38,Must reconcile against an API endpoint row.
SCR-01242,screen,/payment/success,/payment/success,src/app/payment/success/page.tsx,Screen render,,,,,,,,,,unknown,yes,unknown,unknown,false,true,none/unknown,,GREEN,LOW,src/app/payment/success/page.tsx:1 — screen route /payment/success,src/app/payment/success/page.tsx,1,Interactive handlers detected; action-level rows follow.
ACT-01243,user_action,/payment/success,/payment/success,src/app/payment/success/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/payment/success/page.tsx:38 — onClick handler,src/app/payment/success/page.tsx,38,No nearby API call detected; verify whether UI-only is intentional.
ACT-01244,user_action,/payment/success,/payment/success,src/app/payment/success/page.tsx,undefined handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/payment/success/page.tsx:38 — undefined handler,src/app/payment/success/page.tsx,38,No nearby API call detected; verify whether UI-only is intentional.
CALL-01245,frontend_api_call,/payment/success,/payment/success,src/app/payment/success/page.tsx,fetch GET /api/employer/subscribe,/api/employer/subscribe,GET,,,,,,,,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/payment/success/page.tsx:13 — frontend call GET /api/employer/subscribe,src/app/payment/success/page.tsx,13,Must reconcile against an API endpoint row.
SCR-01246,screen,/pricing,/pricing,src/app/pricing/page.tsx,Screen render,,,,,,,Google Gemini | External asset host,,Google Gemini | External asset host,yes,yes,unknown,unknown,true,false,none/unknown,,RED,HIGH,src/app/pricing/page.tsx:1 — screen route /pricing,src/app/pricing/page.tsx,1,Interactive handlers detected; action-level rows follow.
ACT-01247,user_action,/pricing,/pricing,src/app/pricing/page.tsx,onClick handler,,,,,,,,,,yes,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/pricing/page.tsx:51 — onClick handler,src/app/pricing/page.tsx,51,No nearby API call detected; verify whether UI-only is intentional.
ACT-01248,user_action,/pricing,/pricing,src/app/pricing/page.tsx,onClick handler,,,,,,,,,,yes,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/pricing/page.tsx:54 — onClick handler,src/app/pricing/page.tsx,54,No nearby API call detected; verify whether UI-only is intentional.
SCR-01249,screen,/pricing/upgrade,/pricing/upgrade,src/app/pricing/upgrade/page.tsx,Screen render,,,,,,,Google Gemini | External asset host,,Google Gemini | External asset host,unknown,yes,unknown,unknown,true,false,none/unknown,,RED,HIGH,src/app/pricing/upgrade/page.tsx:1 — screen route /pricing/upgrade,src/app/pricing/upgrade/page.tsx,1,No interactive handler detected by static scan.
SCR-01250,screen,/profile/certificates,/profile/certificates,src/app/profile/certificates/page.tsx,Screen render,,,,,,,Google Gemini | External asset host,,Google Gemini | External asset host,yes,yes,unknown,unknown,true,false,none/unknown,,RED,HIGH,src/app/profile/certificates/page.tsx:1 — screen route /profile/certificates,src/app/profile/certificates/page.tsx,1,No interactive handler detected by static scan.
SCR-01251,screen,/profile/completion,/profile/completion,src/app/profile/completion/page.tsx,Screen render,,,,,,,Google Gemini | External asset host,,Google Gemini | External asset host,yes,yes,unknown,unknown,true,false,none/unknown,,RED,HIGH,src/app/profile/completion/page.tsx:1 — screen route /profile/completion,src/app/profile/completion/page.tsx,1,No interactive handler detected by static scan.
SCR-01252,screen,/profile,/profile,src/app/profile/page.tsx,Screen render,,,,,,,,,,yes,yes,unknown,unknown,false,true,none/unknown,,GREEN,LOW,src/app/profile/page.tsx:1 — screen route /profile,src/app/profile/page.tsx,1,Interactive handlers detected; action-level rows follow.
ACT-01253,user_action,/profile,/profile,src/app/profile/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/profile/page.tsx:131 — onClick handler,src/app/profile/page.tsx,131,No nearby API call detected; verify whether UI-only is intentional.
ACT-01254,user_action,/profile,/profile,src/app/profile/page.tsx,onSubmit handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/profile/page.tsx:186 — onSubmit handler,src/app/profile/page.tsx,186,No nearby API call detected; verify whether UI-only is intentional.
ACT-01255,user_action,/profile,/profile,src/app/profile/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/profile/page.tsx:198 — onChange handler,src/app/profile/page.tsx,198,No nearby API call detected; verify whether UI-only is intentional.
ACT-01256,user_action,/profile,/profile,src/app/profile/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/profile/page.tsx:208 — onChange handler,src/app/profile/page.tsx,208,No nearby API call detected; verify whether UI-only is intentional.
ACT-01257,user_action,/profile,/profile,src/app/profile/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/profile/page.tsx:219 — onChange handler,src/app/profile/page.tsx,219,No nearby API call detected; verify whether UI-only is intentional.
ACT-01258,user_action,/profile,/profile,src/app/profile/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/profile/page.tsx:229 — onChange handler,src/app/profile/page.tsx,229,No nearby API call detected; verify whether UI-only is intentional.
ACT-01259,user_action,/profile,/profile,src/app/profile/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/profile/page.tsx:237 — onClick handler,src/app/profile/page.tsx,237,No nearby API call detected; verify whether UI-only is intentional.
ACT-01260,user_action,/profile,/profile,src/app/profile/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/profile/page.tsx:257 — onClick handler,src/app/profile/page.tsx,257,No nearby API call detected; verify whether UI-only is intentional.
CALL-01261,frontend_api_call,/profile,/profile,src/app/profile/page.tsx,fetch GET /api/candidate/profile,/api/candidate/profile,GET,,,,,,,,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/profile/page.tsx:47 — frontend call GET /api/candidate/profile,src/app/profile/page.tsx,47,Must reconcile against an API endpoint row.
CALL-01262,frontend_api_call,/profile,/profile,src/app/profile/page.tsx,fetch PUT /api/candidate/profile,/api/candidate/profile,PUT,,,,,,,,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/profile/page.tsx:71 — frontend call PUT /api/candidate/profile,src/app/profile/page.tsx,71,Must reconcile against an API endpoint row.
SCR-01263,screen,/profile/passport,/profile/passport,src/app/profile/passport/page.tsx,Screen render,,,,,,,Google Gemini | External asset host,,Google Gemini | External asset host,yes,yes,unknown,unknown,true,false,none/unknown,,RED,HIGH,src/app/profile/passport/page.tsx:1 — screen route /profile/passport,src/app/profile/passport/page.tsx,1,No interactive handler detected by static scan.
SCR-01264,screen,/profile/public,/profile/public,src/app/profile/public/page.tsx,Screen render,,,,,,,Google Gemini,,Google Gemini,yes,yes,unknown,unknown,false,false,none/unknown,,GREEN,LOW,src/app/profile/public/page.tsx:1 — screen route /profile/public,src/app/profile/public/page.tsx,1,Interactive handlers detected; action-level rows follow.
ACT-01265,user_action,/profile/public,/profile/public,src/app/profile/public/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/profile/public/page.tsx:51 — onClick handler,src/app/profile/public/page.tsx,51,No nearby API call detected; verify whether UI-only is intentional.
ACT-01266,user_action,/profile/public,/profile/public,src/app/profile/public/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/profile/public/page.tsx:60 — onClick handler,src/app/profile/public/page.tsx,60,No nearby API call detected; verify whether UI-only is intentional.
ACT-01267,user_action,/profile/public,/profile/public,src/app/profile/public/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/profile/public/page.tsx:130 — onClick handler,src/app/profile/public/page.tsx,130,No nearby API call detected; verify whether UI-only is intentional.
ACT-01268,user_action,/profile/public,/profile/public,src/app/profile/public/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/profile/public/page.tsx:138 — onClick handler,src/app/profile/public/page.tsx,138,No nearby API call detected; verify whether UI-only is intentional.
ACT-01269,user_action,/profile/public,/profile/public,src/app/profile/public/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/profile/public/page.tsx:146 — onClick handler,src/app/profile/public/page.tsx,146,No nearby API call detected; verify whether UI-only is intentional.
ACT-01270,user_action,/profile/public,/profile/public,src/app/profile/public/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/profile/public/page.tsx:154 — onClick handler,src/app/profile/public/page.tsx,154,No nearby API call detected; verify whether UI-only is intentional.
ACT-01271,user_action,/profile/public,/profile/public,src/app/profile/public/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/profile/public/page.tsx:162 — onClick handler,src/app/profile/public/page.tsx,162,No nearby API call detected; verify whether UI-only is intentional.
SCR-01272,screen,/profile/resume/optimize,/profile/resume/optimize,src/app/profile/resume/optimize/page.tsx,Screen render,,,,,,,Google Gemini | Stripe | External asset host,,Google Gemini | Stripe | External asset host,yes,yes,unknown,unknown,true,false,none/unknown,,RED,HIGH,src/app/profile/resume/optimize/page.tsx:1 — screen route /profile/resume/optimize,src/app/profile/resume/optimize/page.tsx,1,No interactive handler detected by static scan.
SCR-01273,screen,/profile/resume,/profile/resume,src/app/profile/resume/page.tsx,Screen render,,,,,,,Google Gemini | External asset host,,Google Gemini | External asset host,yes,yes,unknown,unknown,true,false,none/unknown,,RED,HIGH,src/app/profile/resume/page.tsx:1 — screen route /profile/resume,src/app/profile/resume/page.tsx,1,Interactive handlers detected; action-level rows follow.
ACT-01274,user_action,/profile/resume,/profile/resume,src/app/profile/resume/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/profile/resume/page.tsx:7 — onClick handler,src/app/profile/resume/page.tsx,7,No nearby API call detected; verify whether UI-only is intentional.
ACT-01275,user_action,/profile/resume,/profile/resume,src/app/profile/resume/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/profile/resume/page.tsx:7 — onClick handler,src/app/profile/resume/page.tsx,7,No nearby API call detected; verify whether UI-only is intentional.
ACT-01276,user_action,/profile/resume,/profile/resume,src/app/profile/resume/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/profile/resume/page.tsx:7 — onClick handler,src/app/profile/resume/page.tsx,7,No nearby API call detected; verify whether UI-only is intentional.
ACT-01277,user_action,/profile/resume,/profile/resume,src/app/profile/resume/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/profile/resume/page.tsx:7 — onClick handler,src/app/profile/resume/page.tsx,7,No nearby API call detected; verify whether UI-only is intentional.
